,symbol_id,simillar_symbol_id,score
2062,001820.KS,011070.KS,0.005792
2063,001820.KS,001740.KS,0.005713
2064,001820.KS,066970.KQ,0.005267
2065,000390.KS,000860.KS,0.008525
2066,000390.KS,000320.KS,0.007201
2067,000390.KS,000070.KS,0.007068
2068,000390.KS,000180.KS,0.006811
2069,000390.KS,000370.KS,0.006583
2070,001290.KS,001200.KS,0.005778
2071,001290.KS,001270.KS,0.005664
2072,001290.KS,001510.KS,0.005324
2073,001290.KS,001500.KS,0.005067
2074,001290.KS,003540.KS,0.004679
2075,041650.KS,019180.KS,0.003326
2076,041650.KS,033530.KS,0.00332
2077,041650.KS,034120.KS,0.003058
2078,041650.KS,021050.KS,0.002939
2079,041650.KS,013700.KS,0.002938
2080,075180.KS,067830.KS,0.00237
2081,075180.KS,064960.KS,0.002312
2082,075180.KS,092200.KS,0.001976
2083,075180.KS,015230.KS,0.001962
2084,075180.KS,079430.KS,0.00196
2085,007540.KS,004370.KS,0.006189
2086,007540.KS,007310.KS,0.005539
2087,007540.KS,004410.KS,0.005039
2088,007540.KS,005610.KS,0.00499
2089,007540.KS,003230.KS,0.004936
2090,248170.KS,003230.KS,0.005317
2091,248170.KS,084690.KS,0.003127
2092,248170.KS,097950.KS,0.003089
2093,248170.KS,007310.KS,0.002761
2094,248170.KS,270870.KQ,0.00274
2095,007860.KS,005850.KS,0.004792
2096,007860.KS,006280.KS,0.004788
2097,007860.KS,010690.KS,0.004699
2098,007860.KS,010120.KS,0.004658
2099,007860.KS,010060.KS,0.004647
2100,200880.KS,204320.KS,0.002612
2101,200880.KS,005850.KS,0.002505
2102,200880.KS,028260.KS,0.00238
2103,200880.KS,064960.KS,0.002308
2104,200880.KS,018670.KS,0.002114
2105,017390.KS,004690.KS,0.008651
2106,017390.KS,036460.KS,0.007058
2107,017390.KS,018670.KS,0.006279
2108,017390.KS,016710.KS,0.006026
2109,017390.KS,012320.KS,0.006
2110,004415.KS,004410.KS,0.004472
2111,004415.KS,003925.KS,0.003519
2112,004415.KS,011155.KS,0.003334
2113,004415.KS,001685.KS,0.00333
2114,004415.KS,004105.KS,0.003148
2115,004410.KS,001360.KS,0.006035
2116,004410.KS,003680.KS,0.006023
2117,004410.KS,019170.KS,0.005601
2118,004410.KS,011150.KS,0.00543
2119,004410.KS,006110.KS,0.005417
2120,021050.KS,012800.KS,0.005081
2121,021050.KS,027970.KS,0.004463
2122,021050.KS,025820.KS,0.00432
2123,021050.KS,013700.KS,0.004116
2124,021050.KS,023960.KS,0.003725
2125,008490.KS,003690.KS,0.012009
2126,008490.KS,034730.KS,0.010902
2127,008490.KS,009420.KS,0.005688
2128,008490.KS,0348.HK,0.005396
2129,008490.KS,017670.KS,0.005214
2130,002820.KS,002070.KS,0.00373
2131,002820.KS,001420.KS,0.003555
2132,002820.KS,002710.KS,0.003335
2133,002820.KS,000180.KS,0.003325
2134,002820.KS,001510.KS,0.003246
2135,136490.KS,003230.KS,0.002284
2136,136490.KS,000640.KS,0.002081
2137,136490.KS,210540.KS,0.001967
2138,136490.KS,053690.KS,0.001963
2139,136490.KS,011070.KS,0.00196
2140,014915.KS,009415.KS,0.004077
2141,014915.KS,014910.KS,0.003915
2142,014915.KS,014285.KS,0.003326
2143,014915.KS,001745.KS,0.003307
2144,014915.KS,001525.KS,0.003137
2145,014910.KS,003470.KS,0.004411
2146,014910.KS,011930.KS,0.004201
2147,014910.KS,001510.KS,0.004185
2148,014910.KS,003410.KS,0.004082
2149,014910.KS,019170.KS,0.00395
2150,003080.KS,004430.KS,0.003881
2151,003080.KS,003240.KS,0.003868
2152,003080.KS,004980.KS,0.003303
2153,003080.KS,003410.KS,0.003159
2154,003080.KS,002100.KS,0.003146
2155,004985.KS,001525.KS,0.005514
2156,004985.KS,004980.KS,0.005058
2157,004985.KS,001527.KS,0.004321
2158,004985.KS,009415.KS,0.00428
2159,004985.KS,000225.KS,0.003929
2160,004980.KS,003410.KS,0.009619
2161,004980.KS,003300.KS,0.007481
2162,004980.KS,006390.KS,0.006715
2163,004980.KS,001520.KS,0.006542
2164,004980.KS,016380.KS,0.006197
2165,011300.KS,013000.KS,0.003118
2166,011300.KS,011420.KS,0.002956
2167,011300.KS,009470.KS,0.002948
2168,011300.KS,009270.KS,0.002945
2169,011300.KS,004410.KS,0.002721
2170,000180.KS,000070.KS,0.008988
2171,000180.KS,000140.KS,0.008063
2172,000180.KS,000040.KS,0.007901
2173,000180.KS,000100.KS,0.00787
2174,000180.KS,000220.KS,0.007548
2175,002420.KS,001290.KS,0.003138
2176,002420.KS,002310.KS,0.00293
2177,002420.KS,000590.KS,0.002749
2178,002420.KS,002780.KS,0.002746
2179,002420.KS,001270.KS,0.002743
2180,004365.KS,004360.KS,0.007221
2181,004365.KS,051905.KS,0.007139
2182,004365.KS,005305.KS,0.007
2183,004365.KS,002355.KS,0.006832
2184,004365.KS,000215.KS,0.006792
2185,004360.KS,004365.KS,0.007221
2186,004360.KS,071050.KS,0.005918
2187,004360.KS,000150.KS,0.005784
2188,004360.KS,005720.KS,0.005589
2189,004360.KS,000210.KS,0.005364
2190,004490.KS,010120.KS,0.008672
2191,004490.KS,001680.KS,0.0086
2192,004490.KS,006260.KS,0.008594
2193,004490.KS,001230.KS,0.008513
2194,004490.KS,000240.KS,0.008362
2195,001430.KS,001230.KS,0.01212
2196,001430.KS,003030.KS,0.011571
2197,001430.KS,004020.KS,0.011526
2198,001430.KS,004800.KS,0.011272
2199,001430.KS,005490.KS,0.011009
2200,306200.KS,003030.KS,0.004439
2201,306200.KS,004020.KS,0.003949
2202,306200.KS,084010.KS,0.003898
2203,306200.KS,001230.KS,0.003857
2204,306200.KS,002240.KS,0.003693
2205,003030.KS,001230.KS,0.011594
2206,003030.KS,001430.KS,0.011571
2207,003030.KS,002240.KS,0.011103
2208,003030.KS,004020.KS,0.010396
2209,003030.KS,001800.KS,0.009391
2210,019440.KS,001430.KS,0.006339
2211,019440.KS,082640.KS,0.00445
2212,019440.KS,003030.KS,0.004226
2213,019440.KS,023000.KS,0.004132
2214,019440.KS,004890.KS,0.004102
2215,058650.KS,003030.KS,0.007529
2216,058650.KS,001430.KS,0.006543
2217,058650.KS,001230.KS,0.005319
2218,058650.KS,016380.KS,0.005307
2219,058650.KS,002240.KS,0.005241
2220,013000.KS,019170.KS,0.005238
2221,013000.KS,004410.KS,0.004818
2222,013000.KS,033530.KS,0.004459
2223,013000.KS,011000.KS,0.004424
2224,013000.KS,006110.KS,0.004261
2225,091090.KS,073240.KS,0.00282
2226,091090.KS,010140.KS,0.002741
2227,091090.KS,012630.KS,0.002726
2228,091090.KS,086790.KS,0.00269
2229,091090.KS,097230.KS,0.00267
2230,021820.KS,021050.KS,0.003341
2231,021820.KS,033530.KS,0.002739
2232,021820.KS,058650.KS,0.002554
2233,021820.KS,015890.KS,0.002361
2234,021820.KS,010770.KS,0.002358
2235,067830.KS,003650.KS,0.005813
2236,067830.KS,000860.KS,0.005638
2237,067830.KS,000850.KS,0.005281
2238,067830.KS,015230.KS,0.005088
2239,067830.KS,100220.KS,0.005085
2240,033530.KS,064960.KS,0.004968
2241,033530.KS,005850.KS,0.004783
2242,033530.KS,034120.KS,0.004766
2243,033530.KS,019170.KS,0.004692
2244,033530.KS,013570.KS,0.004658
2245,075580.KS,093230.KS,0.004029
2246,075580.KS,001360.KS,0.003998
2247,075580.KS,019170.KS,0.00377
2248,075580.KS,011000.KS,0.003746
2249,075580.KS,214330.KS,0.003721
2250,027970.KS,011000.KS,0.005298
2251,027970.KS,028050.KS,0.004924
2252,027970.KS,016360.KS,0.004672
2253,027970.KS,016590.KS,0.004652
2254,027970.KS,021050.KS,0.004463
2255,308170.KS,230240.KQ,0.003929
2256,308170.KS,308100.KQ,0.003756
2257,308170.KS,037230.KQ,0.003734
2258,308170.KS,025980.KQ,0.003674
2259,308170.KS,282330.KS,0.003436
2260,068270.KS,207940.KS,0.075587
2261,068270.KS,091990.KQ,0.06281
2262,068270.KS,035420.KS,0.060828
2263,068270.KS,035720.KS,0.056797
2264,068270.KS,005380.KS,0.041108
2265,33637K.KS,336370.KS,0.003864
2266,33637K.KS,009155.KS,0.003349
2267,33637K.KS,006405.KS,0.003211
2268,33637K.KS,33626K.KS,0.00316
2269,33637K.KS,005389.KS,0.003
2270,336370.KS,247540.KQ,0.01011
2271,336370.KS,066970.KQ,0.008624
2272,336370.KS,336260.KS,0.008622
2273,336370.KS,020150.KS,0.008226
2274,336370.KS,003670.KS,0.007946
2275,248070.KS,361610.KS,0.004193
2276,248070.KS,005070.KS,0.004033
2277,248070.KS,011210.KS,0.003951
2278,248070.KS,018260.KS,0.003866
2279,248070.KS,307950.KS,0.003862
2280,004430.KS,006650.KS,0.006639
2281,004430.KS,093370.KS,0.006615
2282,004430.KS,004000.KS,0.006613
2283,004430.KS,003410.KS,0.006443
2284,004430.KS,006120.KS,0.006372
2285,126720.KS,394280.KQ,0.001392
2286,126720.KS,403550.KS,0.001189
2287,126720.KS,089860.KS,0.001179
2288,126720.KS,019550.KQ,0.001179
2289,126720.KS,271940.KS,0.001172
2290,017550.KS,016380.KS,0.003972
2291,017550.KS,019170.KS,0.003952
2292,017550.KS,028050.KS,0.003938
2293,017550.KS,015890.KS,0.003929
2294,017550.KS,014910.KS,0.003916
2295,026890.KS,006340.KS,0.009696
2296,026890.KS,074610.KS,0.009298
2297,026890.KS,001440.KS,0.008888
2298,026890.KS,008350.KS,0.008531
2299,026890.KS,005880.KS,0.008355
2300,134790.KS,003230.KS,0.002466
2301,134790.KS,093050.KS,0.002307
2302,134790.KS,097230.KS,0.002284
2303,134790.KS,093370.KS,0.002282
2304,134790.KS,012330.KS,0.002267
2305,016590.KS,002310.KS,0.00487
2306,016590.KS,027970.KS,0.004652
2307,016590.KS,009200.KS,0.003892
2308,016590.KS,017670.KS,0.003814
2309,016590.KS,021050.KS,0.00372
2310,029530.KS,030200.KS,0.010016
2311,029530.KS,012750.KS,0.009451
2312,029530.KS,017670.KS,0.009119
2313,029530.KS,018880.KS,0.008981
2314,029530.KS,004170.KS,0.008903
2315,004970.KS,007160.KS,0.005481
2316,004970.KS,006090.KS,0.004679
2317,004970.KS,005610.KS,0.004219
2318,004970.KS,003230.KS,0.003983
2319,004970.KS,005180.KS,0.003933
2320,011930.KS,012450.KS,0.00895
2321,011930.KS,011790.KS,0.0085
2322,011930.KS,009830.KS,0.008429
2323,011930.KS,010140.KS,0.0081
2324,011930.KS,009150.KS,0.007645
2325,005390.KS,004060.KS,0.003897
2326,005390.KS,009270.KS,0.003507
2327,005390.KS,004980.KS,0.003472
2328,005390.KS,019170.KS,0.003368
2329,005390.KS,007980.KS,0.003308
2330,034300.KS,004170.KS,0.007055
2331,034300.KS,017670.KS,0.006025
2332,034300.KS,037710.KS,0.005978
2333,034300.KS,000720.KS,0.005932
2334,034300.KS,009410.KS,0.005705
2335,004170.KS,005490.KS,0.054198
2336,004170.KS,055550.KS,0.053989
2337,004170.KS,017670.KS,0.053431
2338,004170.KS,000810.KS,0.052601
2339,004170.KS,012330.KS,0.051367
2340,035510.KS,034300.KS,0.00503
2341,035510.KS,037710.KS,0.004846
2342,035510.KS,004170.KS,0.004663
2343,035510.KS,023590.KS,0.003812
2344,035510.KS,081660.KS,0.003693
2345,031430.KS,004170.KS,0.013139
2346,031430.KS,139480.KS,0.00921
2347,031430.KS,069960.KS,0.008592
2348,031430.KS,090430.KS,0.007927
2349,031430.KS,007070.KS,0.007709
2350,031440.KS,004170.KS,0.007887
2351,031440.KS,139480.KS,0.00641
2352,031440.KS,004370.KS,0.006342
2353,031440.KS,031430.KS,0.005939
2354,031440.KS,035250.KS,0.005932
2355,006880.KS,011420.KS,0.001385
2356,006880.KS,006570.KS,0.001189
2357,006880.KS,008870.KS,0.001183
2358,006880.KS,019180.KS,0.00118
2359,006880.KS,009810.KS,0.001165
2360,005800.KS,003650.KS,0.006962
2361,005800.KS,004450.KS,0.005671
2362,005800.KS,003690.KS,0.004577
2363,005800.KS,024070.KS,0.004511
2364,005800.KS,006740.KS,0.004483
2365,001725.KS,001720.KS,0.008359
2366,001725.KS,005945.KS,0.005578
2367,001725.KS,003545.KS,0.005572
2368,001725.KS,005305.KS,0.005042
2369,001725.KS,003475.KS,0.00491
2370,001720.KS,001725.KS,0.008359
2371,001720.KS,001510.KS,0.007375
2372,001720.KS,001750.KS,0.006901
2373,001720.KS,003540.KS,0.006889
2374,001720.KS,001270.KS,0.006791
2375,009270.KS,009410.KS,0.004027
2376,009270.KS,008350.KS,0.00384
2377,009270.KS,019170.KS,0.003764
2378,009270.KS,002360.KS,0.003711
2379,009270.KS,006120.KS,0.003591
2380,002700.KS,001740.KS,0.004483
2381,002700.KS,002450.KS,0.004049
2382,002700.KS,000720.KS,0.00402
2383,002700.KS,011930.KS,0.003995
2384,002700.KS,000810.KS,0.003975
2385,002870.KS,001020.KS,0.004109
2386,002870.KS,002070.KS,0.003916
2387,002870.KS,000910.KS,0.003891
2388,002870.KS,001790.KS,0.003696
2389,002870.KS,000220.KS,0.003687
2390,019175.KS,019170.KS,0.012715
2391,019175.KS,000100.KS,0.006924
2392,019175.KS,000105.KS,0.006745
2393,019175.KS,069620.KS,0.006184
2394,019175.KS,009835.KS,0.006095
2395,019170.KS,019175.KS,0.012715
2396,019170.KS,000100.KS,0.010707
2397,019170.KS,006280.KS,0.010175
2398,019170.KS,128940.KS,0.009583
2399,019170.KS,069620.KS,0.009269
2400,055550.KS,105560.KS,0.111013
2401,055550.KS,086790.KS,0.093072
2402,055550.KS,005490.KS,0.089736
2403,055550.KS,017670.KS,0.082134
2404,055550.KS,015760.KS,0.072851
2405,404990.KS,330590.KS,0.003879
2406,404990.KS,365550.KS,0.003486
2407,404990.KS,357120.KS,0.003339
2408,404990.KS,088260.KS,0.003335
2409,404990.KS,395400.KS,0.003325
2410,293940.KS,088980.KS,0.014094
2411,293940.KS,330590.KS,0.014063
2412,293940.KS,365550.KS,0.012701
2413,293940.KS,088260.KS,0.010343
2414,293940.KS,395400.KS,0.008964
2415,004080.KS,004250.KS,0.003334
2416,004080.KS,004720.KS,0.003277
2417,004080.KS,004000.KS,0.003158
2418,004080.KS,003610.KS,0.003151
2419,004080.KS,004060.KS,0.003145
2420,102280.KS,093230.KS,0.003605
2421,102280.KS,005690.KS,0.003599
2422,102280.KS,003060.KS,0.003573
2423,102280.KS,002070.KS,0.003293
2424,102280.KS,105630.KS,0.003255
2425,003410.KS,055550.KS,0.014933
2426,003410.KS,017670.KS,0.014617
2427,003410.KS,011790.KS,0.014576
2428,003410.KS,033780.KS,0.014292
2429,003410.KS,016360.KS,0.014281
2430,004770.KS,004980.KS,0.00482
2431,004770.KS,004720.KS,0.004773
2432,004770.KS,008700.KS,0.004031
2433,004770.KS,004430.KS,0.003845
2434,004770.KS,003410.KS,0.003686
2435,403550.KS,069960.KS,0.001956
2436,403550.KS,139480.KS,0.001865
2437,403550.KS,079160.KS,0.00186
2438,403550.KS,377300.KS,0.001782
2439,403550.KS,053050.KQ,0.001772
2440,004920.KS,004060.KS,0.003536
2441,004920.KS,006490.KS,0.003126
2442,004920.KS,003610.KS,0.002952
2443,004920.KS,005800.KS,0.002941
2444,004920.KS,004770.KS,0.002923
2445,112610.KS,336260.KS,0.021201
2446,112610.KS,009830.KS,0.020716
2447,112610.KS,247540.KQ,0.012003
2448,112610.KS,035420.KS,0.011426
2449,112610.KS,035720.KS,0.011379
2450,000120.KS,000100.KS,0.021797
2451,000120.KS,000720.KS,0.020946
2452,000120.KS,000810.KS,0.020744
2453,000120.KS,004170.KS,0.020607
2454,000120.KS,000210.KS,0.020401
2455,079160.KS,069960.KS,0.012611
2456,079160.KS,008770.KS,0.011883
2457,079160.KS,035760.KQ,0.011344
2458,079160.KS,004170.KS,0.011178
2459,079160.KS,001040.KS,0.011053
2460,097955.KS,097950.KS,0.014708
2461,097955.KS,005385.KS,0.010136
2462,097955.KS,001045.KS,0.009937
2463,097955.KS,003555.KS,0.00922
2464,097955.KS,051905.KS,0.00902
2465,097950.KS,051900.KS,0.036001
2466,097950.KS,090430.KS,0.034283
2467,097950.KS,012330.KS,0.032137
2468,097950.KS,017670.KS,0.030269
2469,097950.KS,139480.KS,0.030082
2470,008700.KS,012030.KS,0.004054
2471,008700.KS,004770.KS,0.004031
2472,008700.KS,012200.KS,0.003857
2473,008700.KS,017900.KS,0.003852
2474,008700.KS,000890.KS,0.003845
2475,002795.KS,002790.KS,0.018361
2476,002795.KS,090435.KS,0.015284
2477,002795.KS,090430.KS,0.012976
2478,002795.KS,051905.KS,0.01176
2479,002795.KS,051900.KS,0.009263
2480,002790.KS,001040.KS,0.041938
2481,002790.KS,090430.KS,0.041935
2482,002790.KS,023530.KS,0.040923
2483,002790.KS,051900.KS,0.037888
2484,002790.KS,004170.KS,0.032848
2485,090435.KS,090430.KS,0.023851
2486,090435.KS,002790.KS,0.019175
2487,090435.KS,051905.KS,0.018522
2488,090435.KS,051900.KS,0.015494
2489,090435.KS,002795.KS,0.015284
2490,090430.KS,051900.KS,0.079834
2491,090430.KS,012330.KS,0.044351
2492,090430.KS,033780.KS,0.043273
2493,090430.KS,002790.KS,0.041935
2494,090430.KS,004170.KS,0.040967
2495,002030.KS,003300.KS,0.009059
2496,002030.KS,006390.KS,0.007125
2497,002030.KS,000480.KS,0.006759
2498,002030.KS,002240.KS,0.006173
2499,002030.KS,003410.KS,0.006102
2500,183190.KS,004980.KS,0.003889
2501,183190.KS,300720.KS,0.003736
2502,183190.KS,003410.KS,0.003346
2503,183190.KS,006390.KS,0.003289
2504,183190.KS,004090.KS,0.00293
2505,002310.KS,016590.KS,0.00487
2506,002310.KS,002030.KS,0.004648
2507,002310.KS,002170.KS,0.004276
2508,002310.KS,004560.KS,0.004054
2509,002310.KS,003090.KS,0.004031
2510,012170.KS,011700.KS,0.003506
2511,012170.KS,009540.KS,0.003491
2512,012170.KS,020760.KS,0.003483
2513,012170.KS,009810.KS,0.003456
2514,012170.KS,003060.KS,0.003398
2515,267850.KS,020560.KS,0.00387
2516,267850.KS,064350.KS,0.003332
2517,267850.KS,294870.KS,0.002895
2518,267850.KS,001740.KS,0.002819
2519,267850.KS,001450.KS,0.002756
2520,020560.KS,003490.KS,0.05223
2521,020560.KS,005380.KS,0.012927
2522,020560.KS,017670.KS,0.012883
2523,020560.KS,015760.KS,0.012474
2524,020560.KS,089590.KS,0.012336
2525,122900.KS,111770.KS,0.003046
2526,122900.KS,053210.KS,0.002937
2527,122900.KS,033780.KS,0.00283
2528,122900.KS,009240.KS,0.002778
2529,122900.KS,115390.KS,0.002715
2530,010780.KS,000990.KS,0.008073
2531,010780.KS,006650.KS,0.007777
2532,010780.KS,010120.KS,0.007768
2533,010780.KS,047050.KS,0.007628
2534,010780.KS,012330.KS,0.00758
2535,139990.KS,361610.KS,0.003477
2536,139990.KS,001230.KS,0.002936
2537,139990.KS,323410.KS,0.002898
2538,139990.KS,016380.KS,0.002845
2539,139990.KS,271940.KS,0.002724
2540,001780.KS,001740.KS,0.004108
2541,001780.KS,001450.KS,0.003651
2542,001780.KS,001230.KS,0.003463
2543,001780.KS,001770.KS,0.003325
2544,001780.KS,000020.KS,0.003269
2545,018250.KS,192820.KS,0.006005
2546,018250.KS,051900.KS,0.005135
2547,018250.KS,161890.KS,0.00513
2548,018250.KS,139480.KS,0.005084
2549,018250.KS,008770.KS,0.004914
2550,161000.KS,006650.KS,0.00497
2551,161000.KS,011780.KS,0.004307
2552,161000.KS,004800.KS,0.004161
2553,161000.KS,004000.KS,0.004068
2554,161000.KS,001430.KS,0.004021
2555,011090.KS,010820.KS,0.004673
2556,011090.KS,009190.KS,0.004228
2557,011090.KS,011000.KS,0.003735
2558,011090.KS,012030.KS,0.003712
2559,011090.KS,003580.KS,0.003691
2560,137310.KS,302440.KS,0.010218
2561,137310.KS,361610.KS,0.009337
2562,137310.KS,326030.KS,0.008547
2563,137310.KS,323410.KS,0.008234
2564,137310.KS,068270.KS,0.007772
2565,034120.KS,030200.KS,0.011487
2566,034120.KS,004370.KS,0.01044
2567,034120.KS,012750.KS,0.010165
2568,034120.KS,004170.KS,0.01001
2569,034120.KS,030000.KS,0.009716
2570,005850.KS,018880.KS,0.01074
2571,005850.KS,000240.KS,0.009899
2572,005850.KS,012330.KS,0.009804
2573,005850.KS,004370.KS,0.009768
2574,005850.KS,000810.KS,0.009357
2575,010580.KS,013360.KS,0.002556
2576,010580.KS,009440.KS,0.002363
2577,010580.KS,012200.KS,0.002356
2578,010580.KS,007460.KS,0.002353
2579,010580.KS,010050.KS,0.002345
2580,012750.KS,000810.KS,0.026337
2581,012750.KS,035250.KS,0.025963
2582,012750.KS,004170.KS,0.025874
2583,012750.KS,011170.KS,0.025252
2584,012750.KS,017670.KS,0.024774
2585,004060.KS,005390.KS,0.003897
2586,004060.KS,004000.KS,0.003889
2587,004060.KS,003720.KS,0.003729
2588,004060.KS,003610.KS,0.00373
2589,004060.KS,004920.KS,0.003536
2590,006125.KS,006120.KS,0.007201
2591,006125.KS,001745.KS,0.005849
2592,006125.KS,001045.KS,0.00523
2593,006125.KS,005305.KS,0.00505
2594,006125.KS,000155.KS,0.005019
2595,006120.KS,005940.KS,0.015441
2596,006120.KS,010950.KS,0.015263
2597,006120.KS,011780.KS,0.014406
2598,006120.KS,000720.KS,0.014243
2599,006120.KS,000810.KS,0.014172
2600,068400.KS,030200.KS,0.002381
2601,068400.KS,139480.KS,0.002367
2602,068400.KS,034120.KS,0.002292
2603,068400.KS,086280.KS,0.002269
2604,068400.KS,034730.KS,0.002159
2605,302440.KS,361610.KS,0.025479
2606,302440.KS,068270.KS,0.02359
2607,302440.KS,326030.KS,0.023382
2608,302440.KS,207940.KS,0.022552
2609,302440.KS,323410.KS,0.020275
2610,326030.KS,068270.KS,0.02394
2611,326030.KS,207940.KS,0.023598
2612,326030.KS,302440.KS,0.023382
2613,326030.KS,000100.KS,0.015666
2614,326030.KS,035720.KS,0.015461
2615,000660.KS,035420.KS,0.088678
2616,000660.KS,005380.KS,0.086375
2617,000660.KS,005930.KS,0.075731
2618,000660.KS,035720.KS,0.073342
2619,000660.KS,006400.KS,0.072314
2620,023960.KS,013700.KS,0.004511
2621,023960.KS,027970.KS,0.004074
2622,023960.KS,021050.KS,0.003725
2623,023960.KS,015260.KS,0.003684
2624,023960.KS,028050.KS,0.003596
2625,298690.KS,020560.KS,0.006348
2626,298690.KS,089590.KS,0.005849
2627,298690.KS,272450.KS,0.005367
2628,298690.KS,003490.KS,0.004294
2629,298690.KS,091810.KS,0.004264
2630,078520.KS,090430.KS,0.006203
2631,078520.KS,051900.KS,0.005555
2632,078520.KS,004370.KS,0.005449
2633,078520.KS,044820.KS,0.005215
2634,078520.KS,005180.KS,0.004847
2635,015260.KS,027740.KS,0.006299
2636,015260.KS,058630.KQ,0.004588
2637,015260.KS,013700.KS,0.004265
2638,015260.KS,101390.KQ,0.004048
2639,015260.KS,0L5N.L,0.003996
2640,140910.KS,145270.KS,0.00471
2641,140910.KS,293940.KS,0.004025
2642,140910.KS,338100.KS,0.003531
2643,140910.KS,330590.KS,0.00348
2644,140910.KS,365550.KS,0.003088
2645,039570.KS,145720.KS,0.002519
2646,039570.KS,271560.KS,0.002455
2647,039570.KS,056190.KQ,0.002448
2648,039570.KS,009240.KS,0.002414
2649,039570.KS,012630.KS,0.002371
2650,089470.KS,092200.KS,0.002753
2651,089470.KS,095720.KS,0.002522
2652,089470.KS,081000.KS,0.002518
2653,089470.KS,069260.KS,0.002501
2654,089470.KS,069960.KS,0.002485
2655,267250.KS,009540.KS,0.020236
2656,267250.KS,010140.KS,0.017539
2657,267250.KS,086280.KS,0.017126
2658,267250.KS,042660.KS,0.016921
2659,267250.KS,005490.KS,0.016104
2660,082740.KS,042660.KS,0.006732
2661,082740.KS,010620.KS,0.0067
2662,082740.KS,034020.KS,0.006278
2663,082740.KS,097230.KS,0.006073
2664,082740.KS,010140.KS,0.006072
2665,003580.KS,001230.KS,0.004731
2666,003580.KS,003300.KS,0.003832
2667,003580.KS,005250.KS,0.003799
2668,003580.KS,016380.KS,0.003756
2669,003580.KS,011090.KS,0.003691
2670,011200.KS,2609.TW,0.033607
2671,011200.KS,003490.KS,0.031346
2672,011200.KS,2603.TW,0.03093
2673,011200.KS,009540.KS,0.030052
2674,011200.KS,005490.KS,0.029183
2675,003060.KS,003520.KS,0.007275
2676,003060.KS,005960.KS,0.006758
2677,003060.KS,025560.KS,0.006509
2678,003060.KS,003000.KS,0.006494
2679,003060.KS,000640.KS,0.006431
2680,007460.KS,003060.KS,0.004163
2681,007460.KS,012200.KS,0.003701
2682,007460.KS,002240.KS,0.003667
2683,007460.KS,007570.KS,0.003655
2684,007460.KS,007810.KS,0.003654
2685,244920.KS,225570.KQ,0.001571
2686,244920.KS,272450.KS,0.001552
2687,244920.KS,003230.KS,0.00153
2688,244920.KS,000990.KS,0.001454
2689,244920.KS,039570.KS,0.001387
2690,036570.KS,035420.KS,0.061668
2691,036570.KS,251270.KS,0.056611
2692,036570.KS,035720.KS,0.048816
2693,036570.KS,051900.KS,0.046932
2694,036570.KS,012330.KS,0.0446
2695,400760.KS,395400.KS,0.004499
